,date,total,total_p,house,house_p,senate,senate_p,dems,dems_p,gop,gop_p,total_r,dems_r,gop_r,house_r,senate_r
26,2012-07-01,4850,531,3306,424,1544,107,2442,156,2325,373,0.10948453608247423,0.06388206388206388,0.16043010752688172,0.12825166364186327,0.06930051813471502
27,2012-07-08,6422,1234,4706,969,1716,265,2936,527,3406,699,0.1921519775770788,0.1794959128065395,0.20522607163828538,0.2059073523161921,0.15442890442890442
28,2012-07-15,6861,1173,4678,822,2183,351,3483,427,3264,726,0.1709663314385658,0.122595463680735,0.22242647058823528,0.17571611799914494,0.16078790655061842
29,2012-07-22,7639,1030,5031,726,2608,304,3556,398,3889,604,0.13483440240869224,0.11192350956130484,0.15530984829004885,0.14430530709600478,0.1165644171779141
30,2012-07-29,7281,1173,5040,888,2241,285,3648,534,3525,614,0.1611042439225381,0.14638157894736842,0.17418439716312056,0.1761904761904762,0.12717536813922356
31,2012-08-05,5499,621,3820,457,1679,164,3015,276,2380,332,0.11292962356792144,0.09154228855721393,0.13949579831932774,0.11963350785340314,0.09767718880285885
32,2012-08-12,4991,794,3507,623,1484,171,2592,358,2313,418,0.15908635543979163,0.1381172839506173,0.18071768266320795,0.17764471057884232,0.11522911051212938
33,2012-08-19,4795,720,3360,550,1435,170,2318,295,2403,412,0.15015641293013557,0.1272648835202761,0.17145235122763214,0.1636904761904762,0.11846689895470383
34,2012-08-26,5210,709,3741,538,1469,171,2442,353,2715,352,0.13608445297504798,0.14455364455364456,0.12965009208103132,0.1438118150227212,0.11640571817562968
35,2012-09-02,5610,883,3902,680,1708,203,3094,262,2424,604,0.157397504456328,0.08468002585649645,0.24917491749174916,0.17426960533059968,0.11885245901639344
36,2012-09-09,6627,855,4643,610,1984,245,3331,323,3180,519,0.12901765504753282,0.09696787751425998,0.1632075471698113,0.13138057290544905,0.12348790322580645
37,2012-09-16,6439,1085,4524,764,1915,321,3234,480,3119,590,0.16850442615312936,0.14842300556586271,0.18916319333119588,0.16887709991158267,0.16762402088772846
38,2012-09-23,5639,716,3876,499,1763,217,3007,285,2548,426,0.12697286752970385,0.09477884935151314,0.16718995290423863,0.12874097007223942,0.12308564946114578
39,2012-09-30,6467,1167,4450,849,2017,318,3300,430,3087,730,0.18045461574145663,0.1303030303030303,0.23647554259799158,0.19078651685393258,0.1576598909271195
40,2012-10-07,6109,948,4123,622,1986,326,3478,519,2551,412,0.1551808806678671,0.14922369177688327,0.16150529204233635,0.15086102352655834,0.16414904330312186
41,2012-10-14,6932,1417,4464,973,2468,444,4018,787,2809,609,0.2044143104443162,0.1958685913389746,0.21680313278746885,0.21796594982078854,0.17990275526742303
42,2012-10-21,7244,1046,4622,663,2622,383,4132,541,3003,493,0.1443953616786306,0.13092933204259438,0.16416916416916416,0.14344439636520986,0.14607170099160946
43,2012-10-28,8674,687,5505,510,3169,177,5340,294,3246,392,0.079202213511644,0.0550561797752809,0.12076401725200246,0.09264305177111716,0.05585358157147365
44,2012-11-04,7421,445,4940,315,2481,130,4487,223,2819,205,0.05996496429052688,0.04969913082237575,0.07272082298687478,0.06376518218623482,0.05239822652156389
45,2012-11-11,4386,444,2947,314,1439,130,2152,154,2156,273,0.1012311901504788,0.07156133828996282,0.1266233766233766,0.10654903291482865,0.09034051424600417
46,2012-11-18,2719,314,1806,221,913,93,1357,90,1311,218,0.1154836336888562,0.06632277081798084,0.16628527841342486,0.12236987818383167,0.10186199342825848
47,2012-11-25,4253,611,2752,410,1501,201,2001,221,2141,372,0.14366329649659065,0.11044477761119441,0.17375058383932743,0.14898255813953487,0.13391072618254496
48,2012-12-02,4586,691,2857,444,1729,247,2282,250,2213,425,0.15067597034452682,0.10955302366345311,0.1920469950293719,0.15540777038851944,0.14285714285714285
49,2012-12-09,4312,678,2966,500,1346,178,2214,302,2026,369,0.1572356215213358,0.13640469738030714,0.18213228035538007,0.16857720836142953,0.13224368499257058
50,2012-12-16,3999,630,2670,469,1329,161,2097,324,1826,283,0.15753938484621155,0.15450643776824036,0.15498357064622126,0.1756554307116105,0.12114371708051166
51,2012-12-23,1834,303,1235,226,599,77,883,123,917,173,0.16521264994547438,0.1392978482446206,0.18865866957470012,0.18299595141700406,0.1285475792988314
52,2012-12-30,4543,874,3383,668,1160,206,2056,323,2421,541,0.19238388729914155,0.1571011673151751,0.2234613795952086,0.19745787762341116,0.17758620689655172
53,2013-01-06,4076,481,2930,334,1146,147,1968,147,2026,314,0.11800785083415113,0.07469512195121951,0.1549851924975321,0.11399317406143344,0.12827225130890052
54,2013-01-13,4592,660,3419,509,1173,151,2374,185,2142,465,0.1437282229965157,0.07792754844144903,0.21708683473389356,0.14887393974846447,0.1287297527706735
55,2013-01-20,5821,993,4153,774,1668,219,2729,185,2997,798,0.17058924583404914,0.06779039941370466,0.26626626626626626,0.18637129785697087,0.13129496402877697
56,2013-01-27,5743,707,4064,497,1679,210,2920,213,2730,486,0.12310639038829879,0.07294520547945206,0.17802197802197803,0.12229330708661418,0.12507444907683143
57,2013-02-03,5987,846,4201,617,1786,229,2949,257,2963,574,0.14130616335393353,0.08714818582570363,0.19372257846776916,0.14686979290645086,0.1282194848824188
58,2013-02-10,8450,1286,6266,1022,2184,264,3980,388,4350,886,0.15218934911242604,0.09748743718592964,0.20367816091954022,0.16310245770826684,0.12087912087912088
59,2013-02-17,5371,772,4027,652,1344,120,2522,214,2765,546,0.14373487246322844,0.08485329103885805,0.19746835443037974,0.1619071268934691,0.08928571428571429
60,2013-02-24,7815,1486,5869,1158,1946,328,3893,499,3818,968,0.19014715291106846,0.12817878243000258,0.2535358826610791,0.19730788890782075,0.1685508735868448
61,2013-03-03,7178,1116,5144,852,2034,264,3358,335,3716,761,0.15547506269155753,0.09976176295413937,0.20479009687836383,0.1656298600311042,0.12979351032448377
62,2013-03-10,7382,1086,5262,787,2120,299,3348,441,3932,636,0.14711460308859386,0.13172043010752688,0.1617497456765005,0.14956290383884455,0.1410377358490566
63,2013-03-17,7727,1182,5437,825,2290,357,3571,394,4029,763,0.1529701048272292,0.11033323998879865,0.1893770166294366,0.15173809085892956,0.15589519650655023
64,2013-03-24,5674,685,4088,521,1586,164,2713,206,2880,471,0.12072611913993656,0.07593070401769259,0.16354166666666667,0.12744618395303328,0.1034047919293821
65,2013-03-31,5813,624,4190,479,1623,145,2612,128,3081,468,0.10734560467916739,0.04900459418070444,0.1518987341772152,0.11431980906921241,0.0893407270486753
66,2013-04-07,7987,1210,5912,971,2075,239,3621,281,4251,905,0.15149618129460374,0.07760287213476941,0.21289108445071747,0.1642422192151556,0.11518072289156626
67,2013-04-14,7733,771,5698,577,2035,194,3427,283,4211,474,0.09970257338678391,0.08257951561132186,0.11256233673711707,0.10126360126360126,0.09533169533169533
68,2013-04-21,7521,1000,5406,740,2115,260,3479,247,3909,729,0.13296104241457252,0.07099741304972693,0.18649270913277052,0.1368849426563078,0.12293144208037825
69,2013-04-28,6653,702,5306,575,1347,127,2877,126,3702,565,0.10551630843228618,0.043795620437956206,0.15262020529443543,0.1083678854127403,0.09428359317000742
70,2013-05-05,8678,1287,6627,995,2051,292,3431,335,5164,940,0.14830606130444804,0.09763917225298746,0.1820294345468629,0.15014335295005282,0.14236957581667478
71,2013-05-12,9779,2235,7524,1797,2255,438,3657,472,6054,1758,0.22855097658247264,0.1290675417008477,0.29038652130822595,0.23883572567783093,0.1942350332594235
72,2013-05-19,8297,1098,5966,778,2331,320,3593,273,4614,808,0.1323369892732313,0.07598107431116059,0.1751192024273949,0.13040563191418036,0.13728013728013727
73,2013-05-26,6231,628,4573,473,1658,155,2546,104,3616,518,0.10078639062750762,0.0408483896307934,0.14325221238938052,0.103433194839274,0.09348612786489746
74,2013-06-02,7981,1159,6072,915,1909,244,3173,306,4720,845,0.14521989725598297,0.09643870154427986,0.17902542372881355,0.15069169960474307,0.12781561026715557
75,2013-06-09,9003,1115,6567,817,2436,298,4387,363,4534,745,0.12384760635343774,0.08274447230453613,0.1643140714600794,0.12440992843002893,0.12233169129720854
76,2013-06-16,8201,1285,5941,888,2260,397,3437,437,4659,837,0.15668820875502987,0.12714576665696828,0.17965228589826143,0.1494697862312742,0.1756637168141593
77,2013-06-23,9451,2058,6941,1520,2510,538,4539,693,4820,1351,0.21775473494868267,0.15267680105750164,0.2802904564315353,0.21898861835470393,0.21434262948207172
78,2013-06-30,5607,804,4336,640,1271,164,2448,169,3103,629,0.14339218833600856,0.0690359477124183,0.20270705768611022,0.14760147601476015,0.12903225806451613
79,2013-07-07,8103,1729,6191,1350,1912,379,3869,617,4165,1100,0.2133777613229668,0.1594727319720858,0.26410564225690275,0.21805847197544823,0.19822175732217573
80,2013-07-14,8397,1650,6550,1290,1847,360,4114,482,4199,1157,0.19649874955341193,0.11716091395235781,0.2755417956656347,0.1969465648854962,0.19491066594477532
81,2013-07-21,7315,1431,5562,1103,1753,328,3098,316,4145,1109,0.19562542720437456,0.10200129115558425,0.2675512665862485,0.19830996044588278,0.18710781517398745
82,2013-07-28,7767,1595,6003,1279,1764,316,3325,395,4326,1185,0.20535599330500837,0.11879699248120301,0.2739251040221914,0.21306013659836748,0.17913832199546487
83,2013-08-04,5828,748,4551,597,1277,151,2434,154,3304,585,0.12834591626630062,0.06327033689400165,0.17705811138014527,0.13117996044825314,0.1182458888018794
84,2013-08-11,5951,943,4463,738,1488,205,2290,156,3579,772,0.1584607628969921,0.06812227074235808,0.21570271025426097,0.16535962357158862,0.13776881720430106
85,2013-08-18,5783,724,4320,516,1463,208,2307,146,3374,566,0.12519453570810998,0.06328565236237538,0.16775340841730882,0.11944444444444445,0.1421736158578264
86,2013-08-25,6543,696,5043,526,1500,170,2797,156,3656,529,0.10637322329206786,0.055774043618162315,0.14469365426695843,0.10430299424945469,0.11333333333333333
87,2013-09-01,5535,556,4357,438,1178,118,2187,116,3236,432,0.1004516711833785,0.053040695016003656,0.1334981458590853,0.10052788616020197,0.100169779286927
88,2013-09-08,7748,1033,5900,760,1848,273,3145,214,4453,808,0.13332472896231284,0.06804451510333863,0.18145070738827757,0.1288135593220339,0.14772727272727273
89,2013-09-15,9616,1844,7503,1422,2113,422,3701,642,5786,1182,0.19176372712146422,0.17346663064036746,0.20428620808848946,0.18952419032387044,0.19971604353999053
90,2013-09-22,8424,2326,6105,1631,2319,695,3524,700,4748,1591,0.27611585944919276,0.19863791146424517,0.3350884582982308,0.26715806715806717,0.2996981457524795
91,2013-09-29,11236,4804,9337,4056,1899,748,4953,2278,6138,2438,0.4275542897828409,0.4599232788209166,0.3971977842945585,0.4344007711256292,0.39389152185360715
92,2013-10-06,7273,2435,5838,1941,1435,494,3127,1071,4014,1297,0.33479994500206245,0.34250079948832746,0.3231190832087693,0.3324768756423433,0.34425087108013935
93,2013-10-13,6375,1700,4963,1334,1412,366,2988,716,3276,932,0.26666666666666666,0.23962516733601072,0.2844932844932845,0.2687890388877695,0.25920679886685555
94,2013-10-20,7112,1404,5494,1105,1618,299,2733,239,4263,1149,0.19741282339707536,0.08744968898646176,0.26952850105559467,0.20112850382235165,0.18479604449938195
