"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"148",20525,"C00389197","allyson","schwartz","allysonschwartz","PA","House",13,"D","1/4/2005","1/3/2015","allysonschwartz",7,980,0,1,NA,NA,0,NA,NA,NA,9286,"Schwartz, Allyson",113,2013,"PA",13,1,2004,1,69,-0.342999995,18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4761,1,0,1,0.335999995,0,0,0,0.810000002,1.075000048,13,0,0,0,0,0.198009744,0.174473166,5,0.498598397,1,210,141
"149",20526,"C00386847","charles","dent","charlesdent","PA","House",15,"R","1/4/2005","1/3/2019","repcharliedent",0,2232,1,0,1754,0.786,1,NA,NA,NA,9021,"Dent, Charles",113,2013,"PA",15,0,2004,0,57,0.528999984,18,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3249,1,0,1,0.335999995,1,0,0,0.061999984,0.203000009,9,1,0,0,0,0.239917308,1.410426855,5,1.125349641,1,240,202
"150",20526,"C00386847","charles","dent","charlesdent","PA","House",15,"R","1/4/2005","1/3/2019","DentforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9021,"Dent, Charles",113,2013,"PA",15,0,2004,0,57,0.528999984,18,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3249,1,0,1,0.335999995,1,0,0,0.061999984,0.203000009,9,1,0,0,0,0.239917308,1.410426855,5,1.125349641,1,240,202
"151",20527,"C00386532","louie","gohmert","louiegohmert","TX","House",1,"R","1/4/2005","1/3/2019","LouieGohmertTX1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9067,"Gohmert, Louie",113,2013,"TX",1,0,2004,0,72,1.057999969,36,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.590999961,0.325999975,11,1,0,0,0,0.270380348,0.13421014,5,1.125349641,1,240,197
"152",20527,"C00386532","louie","gohmert","louiegohmert","TX","House",1,"R","1/4/2005","1/3/2019","replouiegohmert",5,5400,0,1,NA,NA,1,NA,NA,NA,9067,"Gohmert, Louie",113,2013,"TX",1,0,2004,0,72,1.057999969,36,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,1,0,0,0.590999961,0.325999975,11,1,0,0,0,0.270380348,0.13421014,5,1.125349641,1,240,197
"153",20528,"C00392670","ted","poe","tedpoe","TX","House",2,"R","1/4/2005","1/3/2019","judgetedpoe",0,3865,0,0,3433,0.888,0,NA,NA,NA,9238,"Poe, Ted",113,2013,"TX",2,0,2004,0,65,0.957000017,36,0,1,1,0,0,0,0,36,1,1,1,0,0,0,0,0,0,0,0,4225,0,0,0,0,1,0,0,0.49000001,0.225000024,37,1,1,1,0,0.924944639,2.216945887,5,1.474636197,2,240,131
"154",20529,"C00578567","al","green","algreen","TX","House",9,"D","1/4/2005","1/3/2019","repalgreen",4,749,0,1,NA,NA,0,NA,NA,NA,9075,"Green, Al",113,2013,"TX",9,1,2004,0,79,-0.36500001,36,0,0,0,0,0,0,0,16,0,1,1,0,0,0,0,0,0,1,0,6241,0,0,0,0,0,0,0,0.832000017,1.097000003,16,0,1,1,0,0.487017572,0.403797895,5,0.498598397,2,210,80
"155",20530,"C00392688","michael","mccaul","michaelmccaul","TX","House",10,"R","1/4/2005","1/3/2019","McCaulforTexas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9177,"McCaul, Michael",113,2013,"TX",10,0,2004,0,61,0.717000008,36,0,0,1,1,1,0,0,15,3,3,2,0,1,0,0,0,0,0,0,3721,0,1,0,0,1,0,0,0.25,0.014999992,17,4,4,2,0,1.555682063,1.551853418,5,3.019575834,2,240,83
"156",20530,"C00392688","michael","mccaul","michaelmccaul","TX","House",10,"R","1/4/2005","1/3/2019","repmccaul",7,2517,0,1,NA,NA,1,NA,NA,NA,9177,"McCaul, Michael",113,2013,"TX",10,0,2004,0,61,0.717000008,36,0,0,1,1,1,0,0,15,3,3,2,0,1,0,0,0,0,0,0,3721,0,1,0,0,1,0,0,0.25,0.014999992,17,4,4,2,0,1.555682063,1.551853418,5,3.019575834,2,240,83
"157",20531,"C00383828","michael","conaway","michaelconaway","TX","House",11,"R","1/4/2005","1/3/2019","conawaytx11",5,643,0,0,499,0.776,0,NA,NA,NA,8995,"Conaway, K.",113,2013,"TX",11,0,2004,0,79,0.836000025,36,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6241,0,1,0,0,1,0,0,0.369000018,0.104000024,3,1,1,0,0,0.246163264,0.365188986,5,3.368862391,1,240,199
"158",20532,"C00393348","kenny","marchant","kennymarchant","TX","House",24,"R","1/4/2005","1/3/2019","repkenmarchant",2,4901,0,0,2137,0.436,1,NA,NA,NA,9168,"Marchant, Kenny",113,2013,"TX",24,0,2004,0,61,0.935000002,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3721,1,0,1,0.209999993,1,0,0,0.467999995,0.203000009,6,0,0,0,0,0.091389112,0.06710507,5,1.125349641,1,240,218
"159",20532,"C00393348","kenny","marchant","kennymarchant","TX","House",24,"R","1/4/2005","1/3/2019","MarchantforTX24",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9168,"Marchant, Kenny",113,2013,"TX",24,0,2004,0,61,0.935000002,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3721,1,0,1,0.209999993,1,0,0,0.467999995,0.203000009,6,0,0,0,0,0.091389112,0.06710507,5,1.125349641,1,240,218
"160",20533,"C00371302","henry","cuellar","henrycuellar","TX","House",28,"D","1/4/2005","1/3/2019","repcuellar",0,4247,0,0,3314,0.78,0,NA,NA,NA,9007,"Cuellar, Henry",113,2013,"TX",28,1,2004,0,68,-0.208000004,36,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,4624,1,0,1,0.209999993,0,0,0,0.675000012,0.939999998,3,1,1,1,0,0.391841471,1.537192225,5,0.498598397,2,210,96
"161",20535,"C0039047","cathy","mcmorrisrodgers","cathymcmorrisrodgers","WA","House",5,"R","1/4/2005","1/3/2019","TeamCMR",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9186,"McMorris Rodgers, Cathy",113,2013,"WA",5,0,2004,1,62,0.677999973,10,0,0,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.196999997,1,1,0,0.210999981,0.054000027,13,1,1,1,1,1.849921227,1.234172821,5,1.125349641,3,240,69
"162",20535,"C0039047","cathy","mcmorrisrodgers","cathymcmorrisrodgers","WA","House",5,"R","1/4/2005","1/3/2019","cathymcmorris",7,6738,1,1,NA,NA,1,NA,NA,NA,9186,"McMorris Rodgers, Cathy",113,2013,"WA",5,0,2004,1,62,0.677999973,10,0,0,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,1,0.196999997,1,1,0,0.210999981,0.054000027,13,1,1,1,1,1.849921227,1.234172821,5,1.125349641,3,240,69
"163",20536,"C00397737","david","reichert","davidreichert","WA","House",8,"R","1/4/2005","1/3/2019","davereichert",7,2788,0,1,NA,NA,0,NA,NA,NA,9249,"Reichert, David",113,2013,"WA",8,0,2004,0,60,0.552999973,10,0,1,2,2,2,1,0,22,4,5,3,0,1,1,1,1,1,0,0,3600,1,0,0,0,1,0,0,0.085999973,0.17900002,25,7,8,5,1,2.992509604,0.500391006,5,1.474636197,3,240,27
"164",20537,"C00397505","gwen","moore","gwenmoore","WI","House",4,"D","1/4/2005","1/3/2019","Gwen4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9199,"Moore, Gwen",113,2013,"WI",4,1,2004,1,72,-0.52700001,8,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,0,1,0,5184,0,0,1,0.43900001,0,0,0,0.994000018,1.259000063,10,0,2,2,0,0.638941765,0.444060951,5,0.498598397,2,210,65
"165",20537,"C00397505","gwen","moore","gwenmoore","WI","House",4,"D","1/4/2005","1/3/2019","repgwenmoore",0,5127,0,1,NA,NA,1,NA,NA,NA,9199,"Moore, Gwen",113,2013,"WI",4,1,2004,1,72,-0.52700001,8,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,0,1,0,5184,0,0,1,0.43900001,0,0,0,0.994000018,1.259000063,10,0,2,2,0,0.638941765,0.444060951,5,0.498598397,2,210,65
"166",20538,"C00409219","doris","matsui","dorismatsui","CA","House",6,"D","3/10/2005","1/3/2019","dorismatsui",3,2155,0,0,1630,0.756,1,NA,NA,NA,9173,"Matsui, Doris",113,2013,"CA",6,1,2005,1,74,-0.437999994,53,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,0,0,0,0,0.904999971,1.169999957,18,0,0,0,0,0.274167329,0.201315194,5,0.498598397,2,210,120
"167",20538,"C00409219","doris","matsui","dorismatsui","CA","House",6,"D","3/10/2005","1/3/2019","Matsui4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9173,"Matsui, Doris",113,2013,"CA",6,1,2005,1,74,-0.437999994,53,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,0,0,0,0,0.904999971,1.169999957,18,0,0,0,0,0.274167329,0.201315194,5,0.498598397,2,210,120
"168",20539,"C00412312","john","campbell","johncampbell","CA","House",45,"R","12/7/2005","1/3/2015","repjohncampbell",0,73,0,0,1,0.014,0,NA,NA,NA,8966,"Campbell, John",113,2013,"CA",45,0,2005,0,59,1.039000034,53,0,1,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0,3481,0,0,1,0.625999987,1,0,0,0.572000027,0.307000041,4,2,1,1,1,0.982099712,0.605859637,5,1.474636197,2,240,126
"169",20542,"C00410753","albio","sires","albiosires","NJ","House",8,"D","11/13/2006","1/3/2019","AlbioSiresNJ",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9301,"Sires, Albio",113,2013,"NJ",8,1,2006,0,78,-0.370000005,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,6084,0,0,1,0.319999993,0,0,0,0.837000012,1.101999998,11,0,0,0,0,0.167546704,0.11005231,4,0.471699268,1,210,153
"170",20542,"C00410753","albio","sires","albiosires","NJ","House",8,"D","11/13/2006","1/3/2019","repsires",1,1907,0,0,1667,0.874,1,NA,NA,NA,9301,"Sires, Albio",113,2013,"NJ",8,1,2006,0,78,-0.370000005,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,6084,0,0,1,0.319999993,0,0,0,0.837000012,1.101999998,11,0,0,0,0,0.167546704,0.11005231,4,0.471699268,1,210,153
"171",20702,"C00398644","jerry","mcnerney","jerrymcnerney","CA","House",9,"D","1/4/2007","1/3/2019","repmcnerney",3,1680,0,0,1432,0.852,1,NA,NA,NA,9187,"McNerney, Jerry",113,2013,"CA",9,1,2006,0,56,-0.252000004,53,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.718999982,0.984000027,25,0,0,0,0,0.368602753,0.430965453,4,0.471699268,2,210,98
"172",20702,"C00398644","jerry","mcnerney","jerrymcnerney","CA","House",9,"D","1/4/2007","1/3/2019","jerrymcnerney",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9187,"McNerney, Jerry",113,2013,"CA",9,1,2006,0,56,-0.252000004,53,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.718999982,0.984000027,25,0,0,0,0,0.368602753,0.430965453,4,0.471699268,2,210,98
"173",20703,"C00420935","kevin","mccarthy","kevinmccarthy","CA","House",23,"R","1/4/2007","1/3/2019","gopleader",2,8252,0,0,3707,0.449,1,NA,NA,1,9176,"McCarthy, Kevin",113,2013,"CA",23,0,2006,0,74,0.667999983,53,0,0,0,0,0,0,0,8,5,4,1,1,0,0,0,0,0,0,0,5476,0,0,1,0.625999987,1,1,0,0.20099999,0.064000018,8,5,4,1,1,1.644431829,0.876193881,4,1.098450541,2,240,78
"174",20703,"C00420935","kevin","mccarthy","kevinmccarthy","CA","House",23,"R","1/4/2007","1/3/2019","kevinomccarthy",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9176,"McCarthy, Kevin",113,2013,"CA",23,0,2006,0,74,0.667999983,53,0,0,0,0,0,0,0,8,5,4,1,1,0,0,0,0,0,0,0,5476,0,0,1,0.625999987,1,1,0,0.20099999,0.064000018,8,5,4,1,1,1.644431829,0.876193881,4,1.098450541,2,240,78
"175",20704,"C00420745","doug","lamborn","douglamborn","CO","House",5,"R","1/4/2007","1/3/2019","repdlamborn",1,3337,0,1,NA,NA,1,NA,NA,NA,9141,"Lamborn, Doug",113,2013,"CO",5,0,2006,0,65,0.852999985,7,0,1,0,0,0,0,0,12,4,4,2,1,2,0,1,1,1,0,0,4225,0,0,1,0.202000007,1,0,0,0.385999978,0.120999984,14,4,5,3,2,1.897396445,2.971102715,4,1.447737098,2,240,62
"176",20704,"C00420745","doug","lamborn","douglamborn","CO","House",5,"R","1/4/2007","1/3/2019","DougLambornCD5",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9141,"Lamborn, Doug",113,2013,"CO",5,0,2006,0,65,0.852999985,7,0,1,0,0,0,0,0,12,4,4,2,1,2,0,1,1,1,0,0,4225,0,0,1,0.202000007,1,0,0,0.385999978,0.120999984,14,4,5,3,2,1.897396445,2.971102715,4,1.447737098,2,240,62
"177",20705,"C00410639","ed","perlmutter","edperlmutter","CO","House",7,"D","1/4/2007","1/3/2019","Ed4Colorado",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9227,"Perlmutter, Ed",113,2013,"CO",7,1,2006,0,53,-0.279000014,7,0,0,1,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,2809,0,0,1,0.202000007,0,0,0,0.745999992,1.011000037,7,0,1,1,1,0.837358475,0.06710507,4,0.471699268,3,210,45
"178",20705,"C00410639","ed","perlmutter","edperlmutter","CO","House",7,"D","1/4/2007","1/3/2019","repperlmutter",4,3206,0,0,2405,0.75,1,NA,NA,NA,9227,"Perlmutter, Ed",113,2013,"CO",7,1,2006,0,53,-0.279000014,7,0,0,1,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,2809,0,0,1,0.202000007,0,0,0,0.745999992,1.011000037,7,0,1,1,1,0.837358475,0.06710507,4,0.471699268,3,210,45
"179",20706,"C00410233","joe","courtney","joecourtney","CT","House",2,"D","1/4/2007","1/3/2019","repjoecourtney",1,4424,0,0,3827,0.865,1,NA,NA,NA,9002,"Courtney, Joe",113,2013,"CT",2,1,2006,0,68,-0.328999996,5,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,4624,0,0,1,0.189999998,0,0,0,0.796000004,1.06099999,9,0,0,0,0,0.124898456,0.297946483,4,0.471699268,1,210,172
"180",20706,"C00410233","joe","courtney","joecourtney","CT","House",2,"D","1/4/2007","1/3/2019","JoeCourtneyCT",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9002,"Courtney, Joe",113,2013,"CT",2,1,2006,0,68,-0.328999996,5,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,4624,0,0,1,0.189999998,0,0,0,0.796000004,1.06099999,9,0,0,0,0,0.124898456,0.297946483,4,0.471699268,1,210,172
"181",20708,"C00410761","kathy","castor","kathycastor","FL","House",14,"D","1/4/2007","1/3/2019","usrepkcastor",1,3132,1,0,1874,0.598,1,NA,NA,NA,8976,"Castor, Kathy",113,2013,"FL",14,1,2006,1,70,-0.400000006,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0.866999984,1.131999969,8,0,0,0,0,0.121852152,0.214746818,4,0.471699268,1,210,176
"182",20708,"C00410761","kathy","castor","kathycastor","FL","House",14,"D","1/4/2007","1/3/2019","KathyCastorFL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8976,"Castor, Kathy",113,2013,"FL",14,1,2006,1,70,-0.400000006,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0.866999984,1.131999969,8,0,0,0,0,0.121852152,0.214746818,4,0.471699268,1,210,176
"183",20709,"C00412759","vern","buchanan","vernbuchanan","FL","House",16,"R","1/4/2007","1/3/2019","vernbuchanan",3,2194,0,0,1655,0.754,0,NA,NA,NA,8958,"Buchanan, Vern",113,2013,"FL",16,0,2006,0,54,0.632000029,27,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2916,1,0,0,0,1,0,0,0.165000036,0.099999972,7,0,0,0,0,0.106620632,0.13421014,4,1.098450541,1,240,215
"184",20712,"C00418293","henry","johnson","henryjohnson","GA","House",4,"D","1/4/2007","1/3/2019","rephankjohnson",4,3532,0,0,2197,0.622,1,NA,NA,NA,9118,"Johnson, Henry",113,2013,"GA",4,1,2006,0,74,-0.425000012,14,0,0,0,0,0,0,0,13,2,2,1,0,1,0,0,0,0,1,0,5476,0,0,0,0,0,0,0,0.89200002,1.157000065,14,2,2,1,0,0.747671664,1.34265542,4,0.471699268,3,210,52
"185",20712,"C00418293","henry","johnson","henryjohnson","GA","House",4,"D","1/4/2007","1/3/2019","ReElectHank",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9118,"Johnson, Henry",113,2013,"GA",4,1,2006,0,74,-0.425000012,14,0,0,0,0,0,0,0,13,2,2,1,0,1,0,0,0,0,1,0,5476,0,0,0,0,0,0,0,0.89200002,1.157000065,14,2,2,1,0,0.747671664,1.34265542,4,0.471699268,3,210,52
"186",20715,"C00410969","peter","roskam","peterroskam","IL","House",6,"R","1/4/2007","1/3/2019","peterroskam",4,6763,0,1,NA,NA,0,NA,NA,NA,9263,"Roskam, Peter",113,2013,"IL",6,0,2006,0,59,0.686999977,18,0,0,2,0,2,2,0,13,0,2,2,0,0,0,0,0,0,0,0,3481,1,0,1,0.344000012,1,0,0,0.219999984,0.045000024,15,0,4,4,0,1.718815446,0.831409335,4,1.098450541,3,240,72
"187",20719,"C00409441","bruce","braley","brucebraley","IA","House",1,"D","1/4/2007","1/3/2015","brucebraley",2,6247,0,0,4441,0.711,0,NA,NA,NA,8950,"Braley, Bruce",113,2013,"IA",1,1,2006,0,57,-0.307999998,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0.774999976,1.039999962,29,0,0,0,0,0.441714048,0.767237306,4,0.471699268,2,210,87
"188",20720,"C00414318","david","loebsack","davidloebsack","IA","House",2,"D","1/4/2007","1/3/2019","daveloebsack",4,771,1,1,NA,NA,1,NA,NA,NA,9154,"Loebsack, David",113,2013,"IA",2,1,2006,0,55,-0.272000015,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0.739000022,1.004000068,9,0,0,0,0,0.137083665,0.201315194,4,0.471699268,1,210,166
"189",20720,"C00414318","david","loebsack","davidloebsack","IA","House",2,"D","1/4/2007","1/3/2019","DaveForIowa",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9154,"Loebsack, David",113,2013,"IA",2,1,2006,0,55,-0.272000015,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0.739000022,1.004000068,9,0,0,0,0,0.137083665,0.201315194,4,0.471699268,1,210,166
"190",20723,"C00419630","john","yarmuth","johnyarmuth","KY","House",3,"D","1/4/2007","1/3/2019","repjohnyarmuth",0,2581,1,0,1777,0.688,0,NA,NA,NA,9358,"Yarmuth, John",113,2013,"KY",3,1,2006,0,64,-0.381999999,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.848999977,1.113999963,5,0,0,0,0,0.076157592,0.107368104,4,0.471699268,1,210,187
"191",20724,"C00415182","john","sarbanes","johnsarbanes","MD","House",3,"D","1/4/2007","1/3/2019","repsarbanes",5,845,0,1,NA,NA,1,NA,NA,NA,9279,"Sarbanes, John",113,2013,"MD",3,1,2006,0,69,-0.419,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,0.885999978,1.151000023,7,0,0,0,0,0.106620632,0.161052153,4,0.471699268,1,210,180
"192",20724,"C00415182","john","sarbanes","johnsarbanes","MD","House",3,"D","1/4/2007","1/3/2019","JohnSarbanes",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9279,"Sarbanes, John",113,2013,"MD",3,1,2006,0,69,-0.419,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,0.885999978,1.151000023,7,0,0,0,0,0.106620632,0.161052153,4,0.471699268,1,210,180
"193",20725,"C00390724","tim","walberg","timwalberg","MI","House",7,"R","1/4/2007","1/3/2019","repwalberg",0,3282,0,0,2132,0.65,0,NA,NA,NA,9337,"Walberg, Tim",113,2013,"MI",7,0,2010,0,53,0.795000017,14,0,1,0,0,0,0,0,12,2,2,2,1,2,1,1,1,1,0,0,2809,0,0,1,0.652999997,1,0,0,0.328000009,0.063000016,14,3,3,3,2,1.517025709,0.470902979,2,1.39393878,2,240,85
"194",20726,"C00409409","timothy","walz","timothywalz","MN","House",1,"D","1/4/2007","1/3/2019","Tim_Walz",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9340,"Walz, Timothy",113,2013,"MN",1,1,2006,0,58,-0.275000006,8,0,0,0,0,0,0,0,12,1,1,1,0,1,0,1,1,1,0,0,3364,0,0,0,0,0,0,0,0.741999984,1.006999969,13,1,2,2,1,0.67507273,1.654244661,4,0.471699268,2,210,61
"195",20726,"C00409409","timothy","walz","timothywalz","MN","House",1,"D","1/4/2007","1/3/2019","reptimwalz",6,1491,1,1,NA,NA,1,NA,NA,NA,9340,"Walz, Timothy",113,2013,"MN",1,1,2006,0,58,-0.275000006,8,0,0,0,0,0,0,0,12,1,1,1,0,1,0,1,1,1,0,0,3364,0,0,0,0,0,0,0,0.741999984,1.006999969,13,1,2,2,1,0.67507273,1.654244661,4,0.471699268,2,210,61
"196",20727,"C00422410","keith","ellison","keithellison","MN","House",5,"D","1/4/2007","1/3/2019","EllisonCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9033,"Ellison, Keith",113,2013,"MN",5,1,2006,0,75,-0.555999994,8,0,0,0,0,0,0,0,21,1,1,1,1,0,0,0,0,0,1,0,5625,0,0,1,0.210999995,0,0,1,1.023000002,1.287999988,21,1,1,1,1,1.138201833,0.469735473,4,0.471699268,3,210,24
"197",20727,"C00422410","keith","ellison","keithellison","MN","House",5,"D","1/4/2007","1/3/2019","keithellison",1,16784,1,1,NA,NA,1,NA,NA,NA,9033,"Ellison, Keith",113,2013,"MN",5,1,2006,0,75,-0.555999994,8,0,0,0,0,0,0,0,21,1,1,1,1,0,0,0,0,0,1,0,5625,0,0,1,0.210999995,0,0,1,1.023000002,1.287999988,21,1,1,1,1,1.138201833,0.469735473,4,0.471699268,3,210,24
"198",20728,"C00410118","michele","bachmann","michelebachmann","MN","House",6,"R","1/4/2007","1/3/2015","michelebachmann",4,4283,0,0,2466,0.576,1,NA,NA,NA,8923,"Bachmann, Michele",113,2013,"MN",6,0,2006,1,51,0.822000027,8,0,0,2,0,1,1,0,8,0,0,0,0,1,1,1,1,1,0,0,2601,0,0,1,0.210999995,1,0,0,0.355000019,0.090000026,11,1,2,2,1,0.836119056,0.364806175,4,1.098450541,2,240,139
"199",20728,"C00410118","michele","bachmann","michelebachmann","MN","House",6,"R","1/4/2007","1/3/2015","TeamBachmann",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8923,"Bachmann, Michele",113,2013,"MN",6,0,2006,1,51,0.822000027,8,0,0,2,0,1,1,0,8,0,0,0,0,1,1,1,1,1,0,0,2601,0,0,1,0.210999995,1,0,0,0.355000019,0.090000026,11,1,2,2,1,0.836119056,0.364806175,4,1.098450541,2,240,139
"200",20729,"C00412890","adrian","smith","adriansmith","NE","House",3,"R","1/4/2007","1/3/2019","repadriansmith",3,2467,0,1,NA,NA,0,NA,NA,NA,9304,"Smith, Adrian",113,2013,"NE",3,0,2006,0,74,0.704999983,3,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,5476,1,0,1,0.172000006,1,0,0,0.237999991,0.027000017,7,1,1,1,0,0.467999071,0.308437914,4,1.098450541,1,240,169
"201",20731,"C00419978","carol","sheaporter","carolsheaporter","NH","House",1,"D","1/4/2007","1/3/2019","RepSheaPorter",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9295,"Shea-Porter, Carol",113,2013,"NH",1,1,2012,1,50,-0.31099999,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.777999997,1.042999983,17,0,0,0,0,0.258935839,NA,1,0.39100185,2,210,123
"202",20731,"C00419978","carol","sheaporter","carolsheaporter","NH","House",1,"D","1/4/2007","1/3/2019","teamsheaporter",7,3176,0,0,1411,0.444,1,NA,NA,NA,9295,"Shea-Porter, Carol",113,2013,"NH",1,1,2012,1,50,-0.31099999,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.777999997,1.042999983,17,0,0,0,0,0.258935839,NA,1,0.39100185,2,210,123
